IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
0.341247805,0.090693964,0.384373399,0.289185499,0.141734542,0.123177063,0.184169122,-0.026470887,0.066018523,0.095422341,0.20816339,-0.054186497,-0.021337997,0.024396263,-0.10733949,-0.00486803,0.003789026,0.091903969,-0.08495229,-0.001267652,0.080289982,0.05998713,-0.273337631,0.040892349,-0.007716135,-0.006845179,-0.216179683,-0.278822797,-0.273560734,-0.111579024,0.872304178,0.940049424,0.793087247,0.605232792
0.384373399,0.141734542,0.416066626,0.341247805,0.184169122,0.079200729,0.213822065,0.066018523,0.095422341,0.017249124,-0.007716135,0.024396263,0.003789026,0.091903969,0.135008677,0.05998713,0.040892349,0.110096916,-0.160354494,-0.08495229,-0.001267652,-0.10733949,0.20816339,-0.044317924,-0.179167282,0.123177063,-0.119322025,-0.273560734,-0.216179683,-0.006845179,0.793087247,0.872304178,0.702621389,0.448472879
0.416066626,0.184169122,0.43411861,0.384373399,0.213822065,-0.093010513,0.227446784,0.095422341,0.017249124,-0.089532614,-0.179167282,0.091903969,0.040892349,0.110096916,-0.137193096,-0.10733949,-0.044317924,0.068046646,-0.217785757,-0.160354494,-0.08495229,0.135008677,-0.007716135,-0.037117867,0.236730656,0.079200729,-0.003294422,-0.216179683,-0.119322025,0.123177063,0.702621389,0.793087247,0.601432581,-0.134803594
0.43411861,0.213822065,0.436738644,0.416066626,0.227446784,-0.137588151,0.223047149,0.017249124,-0.089532614,-0.106721557,0.236730656,0.110096916,-0.044317924,0.068046646,0.114473839,0.135008677,-0.037117867,-0.012220582,-0.249535489,-0.217785757,-0.160354494,-0.137193096,-0.179167282,0.090467274,-0.163741894,-0.093010513,0.108219842,-0.119322025,-0.003294422,0.079200729,0.601432581,0.702621389,0.490356309,-0.390086199
0.436738644,0.227446784,0.422674633,0.43411861,0.223047149,0.027635776,0.200097205,-0.089532614,-0.106721557,-0.011038219,-0.163741894,0.068046646,-0.037117867,-0.012220582,-0.072507673,-0.137193096,0.090467274,-0.088320688,-0.250915665,-0.249535489,-0.217785757,0.114473839,0.236730656,0.002911219,0.032240122,-0.137588151,0.193121991,-0.003294422,0.108219842,-0.093010513,0.490356309,0.601432581,0.370535897,0.269907871
0.422674633,0.223047149,0.391315443,0.436738644,0.200097205,0.161105077,0.159637578,-0.106721557,-0.011038219,0.0967188,0.032240122,-0.012220582,0.090467274,-0.088320688,0.019985552,0.114473839,0.002911219,-0.120640494,-0.220950545,-0.250915665,-0.249535489,-0.072507673,-0.163741894,-0.123103584,0.092586683,0.027635776,0.235468376,0.108219842,0.193121991,-0.137588151,0.370535897,0.490356309,0.243412623,-0.923467907
0.391315443,0.200097205,0.342768583,0.422674633,0.159637578,0.054010722,0.10423757,-0.011038219,0.0967188,0.102732726,0.092586683,-0.088320688,0.002911219,-0.120640494,0.033495155,-0.072507673,-0.123103584,-0.092948934,-0.162610413,-0.220950545,-0.250915665,0.019985552,0.032240122,0.057093947,-0.172920569,0.161105077,0.228666374,0.193121991,0.235468376,0.027635776,0.243412623,0.370535897,0.110707631,-1.257043969
0.342768583,0.159637578,0.277907585,0.391315443,0.10423757,-0.139044514,0.037823618,0.0967188,0.102732726,0.005156589,-0.172920569,-0.120640494,-0.123103584,-0.092948934,-0.079316152,0.019985552,0.057093947,-0.019690409,-0.082544602,-0.162610413,-0.220950545,0.033495155,0.092586683,0.12321537,0.173958896,0.054010722,0.176610671,0.235468376,0.228666374,0.161105077,0.110707631,0.243412623,-0.025604173,-1.330161297
0.277907585,0.10423757,0.198384744,0.342768583,0.037823618,-0.12586771,-0.034613458,0.102732726,0.005156589,-0.088069586,0.173958896,-0.092948934,0.057093947,-0.019690409,0.111354133,0.033495155,0.12321537,0.062874921,0.009666924,-0.082544602,-0.162610413,-0.079316152,-0.172920569,-0.124321994,-0.073414126,-0.139044514,0.092530377,0.228666374,0.176610671,0.054010722,-0.025604173,0.110707631,-0.163327819,-1.474000074
0.198384744,0.037823618,0.106606469,0.277907585,-0.034613458,0.075751741,-0.107409263,0.005156589,-0.088069586,-0.082139594,-0.073414126,-0.019690409,0.12321537,0.062874921,-0.126991543,-0.079316152,-0.124321994,0.115763199,0.102660568,0.009666924,-0.082544602,0.111354133,0.173958896,-0.082255473,-0.087811321,-0.12586771,-0.004172046,0.176610671,0.092530377,-0.139044514,-0.163327819,-0.025604173,-0.300088936,-1.716114916
0.106606469,-0.034613458,0.005670306,0.198384744,-0.107409263,0.16341088,-0.174682771,-0.088069586,-0.082139594,0.003666698,-0.087811321,0.062874921,-0.124321994,0.115763199,0.127383678,0.111354133,-0.082255473,0.115991016,0.184697226,0.102660568,0.009666924,-0.126991543,-0.073414126,0.171742977,0.197767778,0.075751741,-0.09235936,0.092530377,-0.004172046,-0.12586771,-0.300088936,-0.163327819,-0.433380557,-1.652087426
0.005670306,-0.107409263,-0.100735378,0.106606469,-0.174682771,0.00943407,-0.23082138,-0.082139594,0.003666698,0.068153125,0.197767778,0.115763199,-0.082255473,0.115991016,-0.11676424,-0.126991543,0.171742977,0.065779603,0.245155972,0.184697226,0.102660568,0.127383678,-0.087811321,0.010189999,-0.159384157,0.16341088,-0.153860457,-0.004172046,-0.09235936,0.075751741,-0.433380557,-0.300088936,-0.560615064,-1.900432107
-0.100735378,-0.174682771,-0.20846608,0.005670306,-0.23082138,-0.153022775,-0.270953295,0.003666698,0.068153125,0.047840468,-0.159384157,0.115991016,0.171742977,0.065779603,0.100843765,0.127383678,0.010189999,-0.01092583,0.275921654,0.245155972,0.184697226,-0.11676424,0.197767778,-0.176899764,-0.004835025,0.00943407,-0.177366975,-0.09235936,-0.153860457,0.16341088,-0.560615064,-0.433380557,-0.679180112,-1.754224971
-0.20846608,-0.23082138,-0.313085334,-0.100735378,-0.270953295,-0.088226448,-0.29136709,0.068153125,0.047840468,-0.017692084,-0.004835025,0.065779603,0.010189999,-0.01092583,-0.084783816,-0.11676424,-0.176899764,-0.081116843,0.272483469,0.275921654,0.245155972,0.100843765,-0.159384157,0.065787017,0.154991703,-0.153022775,-0.160654623,-0.153860457,-0.177366975,0.00943407,-0.679180112,-0.560615064,-0.786497248,-1.682453763
-0.313085334,-0.270953295,-0.410051795,-0.20846608,-0.29136709,0.098157825,-0.289842472,0.047840468,-0.017692084,-0.044225755,0.154991703,-0.01092583,-0.176899764,-0.081116843,0.071538483,0.100843765,0.065787017,-0.117330392,0.234594638,0.272483469,0.275921654,-0.084783816,-0.004835025,0.135672615,-0.161774686,-0.088226448,-0.110656696,-0.177366975,-0.160654623,-0.153022775,-0.786497248,-0.679180112,-0.880081838,-1.578095517
-0.410051795,-0.29136709,-0.494921144,-0.313085334,-0.289842472,0.13388419,-0.265863464,-0.017692084,-0.044225755,-0.006757129,-0.161774686,-0.081116843,0.065787017,-0.117330392,-0.061284129,-0.084783816,0.135672615,-0.107570651,0.166396953,0.234594638,0.272483469,0.071538483,0.154991703,-0.113824383,0.032852807,0.098157825,-0.041425106,-0.160654623,-0.110656696,-0.088226448,-0.880081838,-0.786497248,-0.957602861,-1.522595306
-0.494921144,-0.289842472,-0.563553661,-0.410051795,-0.265863464,-0.018962264,-0.22069489,-0.044225755,-0.006757129,0.036689573,0.032852807,-0.117330392,0.135672615,-0.107570651,0.052170894,0.071538483,-0.113824383,-0.057573893,0.075981617,0.166396953,0.234594638,-0.061284129,-0.161774686,-0.067373415,0.09868046,0.13388419,0.02948924,-0.110656696,-0.041425106,0.098157825,-0.957602861,-0.880081838,-1.016941087,-1.437758018
-0.563553661,-0.265863464,-0.612317608,-0.494921144,-0.22069489,-0.132006562,-0.157314388,-0.006757129,0.036689573,0.023831668,0.09868046,-0.107570651,-0.113824383,-0.057573893,-0.041965119,-0.061284129,-0.067373415,0.013499438,-0.02556914,0.075981617,0.166396953,0.052170894,0.032852807,0.115300538,-0.112985879,-0.018962264,0.08533913,-0.041425106,0.02948924,0.13388419,-1.016941087,-0.957602861,-1.056244186,-1.343554241
-0.612317608,-0.22069489,-0.638278355,-0.563553661,-0.157314388,-0.055331083,-0.080204112,0.036689573,0.023831668,-0.031733502,-0.112985879,-0.057573893,-0.067373415,0.013499438,0.029689472,0.052170894,0.115300538,0.080655408,-0.125546326,-0.02556914,0.075981617,-0.041965119,0.09868046,0.0058621,0.020516309,-0.132006562,0.114122454,0.02948924,0.08533913,-0.018962264,-1.056244186,-1.016941087,-1.073977337,-1.128715111
-0.638278355,-0.157314388,-0.63936348,-0.612317608,-0.080204112,0.086618976,0.004982041,0.023831668,-0.031733502,-0.057269515,0.020516309,0.013499438,0.115300538,0.080655408,-0.016385915,-0.041965119,0.0058621,0.120834925,-0.211215461,-0.125546326,-0.02556914,0.029689472,-0.112985879,-0.0770126,0.064099725,-0.055331083,0.111225565,0.08533913,0.114122454,-0.132006562,-1.073977337,-1.056244186,-1.068968024,-0.548412538
-0.63936348,-0.080204112,-0.614494867,-0.638278355,0.004982041,0.098307976,0.091849566,-0.031733502,-0.057269515,-0.012194514,0.064099725,0.080655408,0.0058621,0.120834925,0.004625386,0.029689472,-0.0770126,0.119228124,-0.271451548,-0.211215461,-0.125546326,-0.016385915,0.020516309,0.020081502,-0.053769538,0.086618976,0.080166188,0.114122454,0.111225565,-0.055331083,-1.068968024,-1.073977337,-1.040443793,-0.127664515
-0.614494867,0.004982041,-0.563680095,-0.63936348,0.091849566,-0.018356324,0.173758557,-0.057269515,-0.012194514,0.058398635,-0.053769538,0.120834925,-0.0770126,0.119228124,0.002916214,-0.016385915,0.020081502,0.073645835,-0.298195981,-0.271451548,-0.211215461,0.004625386,0.064099725,0.027778841,-0.022110169,0.098307976,0.031311091,0.111225565,0.080166188,0.086618976,-1.040443793,-1.068968024,-0.98806191,0.235968817
-0.563680095,0.091849566,-0.488057121,-0.614494867,0.173758557,-0.097176389,0.244343421,-0.012194514,0.058398635,0.073464582,-0.022110169,0.119228124,0.020081502,0.073645835,-0.004998872,0.004625386,0.027778841,-0.003559945,-0.287542872,-0.298195981,-0.271451548,0.002916214,-0.053769538,-0.004386971,0.063141209,-0.018356324,-0.02105501,0.080166188,0.031311091,0.098307976,-0.98806191,-1.040443793,-0.91193005,0.928667966
-0.488057121,0.173758557,-0.389888314,-0.563680095,0.244343421,-0.044635461,0.298015483,0.058398635,0.073464582,0.01038067,0.063141209,0.073645835,0.027778841,-0.003559945,0.002630925,0.002916214,-0.004386971,-0.087205907,-0.240307235,-0.287542872,-0.298195981,-0.004998872,-0.022110169,-0.000296414,-0.017097804,-0.097176389,-0.06253286,0.031311091,-0.02105501,-0.018356324,-0.91193005,-0.98806191,-0.812617327,1.463659712
-0.389888314,0.244343421,-0.272502227,-0.488057121,0.298015483,0.057375891,0.330408222,0.073464582,0.01038067,-0.066975227,-0.017097804,-0.003559945,-0.004386971,-0.087205907,0.001261723,-0.004998872,-0.000296414,-0.145805826,-0.161992543,-0.240307235,-0.287542872,0.002630925,0.063141209,-0.03363362,-0.063387977,-0.044635461,-0.082308305,-0.02105501,-0.06253286,-0.097176389,-0.812617327,-0.91193005,-0.691155221,1.567045141
-0.272502227,0.298015483,-0.140183967,-0.389888314,0.330408222,0.078757042,0.338729507,0.01038067,-0.066975227,-0.078540437,-0.063387977,-0.087205907,-0.000296414,-0.145805826,-0.003106461,0.002630925,-0.03363362,-0.15251638,-0.06215232,-0.161992543,-0.240307235,0.001261723,-0.017097804,0.011175225,0.084273932,0.057375891,-0.075820483,-0.06253286,-0.082308305,-0.044635461,-0.691155221,-0.812617327,-0.549028197,1.675195387
-0.140183967,0.330408222,0.001982454,-0.272502227,0.338729507,0.000994226,0.321992699,-0.066975227,-0.078540437,-0.014994682,0.084273932,-0.145805826,-0.03363362,-0.15251638,0.000240996,0.001261723,0.011175225,-0.097302511,0.046780584,-0.06215232,-0.161992543,-0.003106461,-0.063387977,0.062639967,-0.016092674,0.078757042,-0.045751546,-0.082308305,-0.075820483,0.057375891,-0.549028197,-0.691155221,-0.388154027,1.521283091
0.001982454,0.338729507,0.148313983,-0.140183967,0.321992699,-0.074252595,0.281108152,-0.078540437,-0.014994682,0.056237922,-0.016092674,-0.15251638,0.011175225,-0.097302511,0.007959602,-0.003106461,0.062639967,0.005170533,0.15105272,0.046780584,-0.06215232,0.000240996,0.084273932,-0.052302114,-0.07533596,0.000994226,-0.001129307,-0.075820483,-0.045751546,0.078757042,-0.388154027,-0.549028197,-0.210854117,1.626380075
0.148313983,0.321992699,0.292762581,0.001982454,0.281108152,-0.052780811,0.218827806,-0.014994682,0.056237922,0.067488661,-0.07533596,-0.097302511,0.062639967,0.005170533,-0.019805373,0.000240996,-0.052302114,0.11721405,0.237339796,0.15105272,0.046780584,0.007959602,-0.016092674,-0.058706537,0.100958432,-0.074252595,0.045183712,-0.045751546,-0.001129307,0.000994226,-0.210854117,-0.388154027,-0.019814352,1.475869774
0.292762581,0.281108152,0.429173563,0.148313983,0.218827806,0.037725312,0.139547164,0.056237922,0.067488661,0.019611705,0.100958432,0.005170533,-0.052302114,0.11721405,0.031856774,0.007959602,-0.058706537,0.19112818,0.294462877,0.237339796,0.15105272,-0.019805373,-0.07533596,0.097588624,-0.039336,-0.052780811,0.079938731,-0.001129307,0.045183712,-0.074252595,-0.019814352,-0.210854117,0.181962781,1.440750465
0.429173563,0.218827806,0.551556856,0.292762581,0.139547164,0.078511586,0.04898013,0.067488661,0.019611705,-0.030523742,-0.039336,0.11721405,-0.058706537,0.19112818,-0.040025618,-0.019805373,0.097588624,0.189647872,0.314847978,0.294462877,0.237339796,0.031856774,0.100958432,0.018699791,-0.048851744,0.037725312,0.092988219,0.045183712,0.079938731,-0.052780811,0.181962781,-0.019814352,0.391213814,1.822164209
0.551556856,0.139547164,0.654358853,0.429173563,0.04898013,0.012496629,-0.046267925,0.019611705,-0.030523742,-0.039303406,-0.048851744,0.19112818,0.097588624,0.189647872,0.040841189,0.031856774,0.018699791,0.105000017,0.295536786,0.314847978,0.294462877,-0.040025618,-0.039336,-0.119804262,0.087936556,0.078511586,0.079924454,0.079938731,0.092988219,0.037725312,0.391213814,0.181962781,0.604476496,1.720148246
0.654358853,0.04898013,0.732722199,0.551556856,-0.046267925,-0.071404689,-0.139195727,-0.030523742,-0.039303406,-0.017445884,0.087936556,0.189647872,0.018699791,0.105000017,-0.032604967,-0.040025618,-0.119804262,-0.033341122,0.238612609,0.295536786,0.314847978,0.040841189,-0.048851744,0.040230225,-0.057662729,0.012496629,0.043215945,0.092988219,0.079924454,0.078511586,0.604476496,0.391213814,0.818157231,1.823950795
0.732722199,-0.046267925,0.782721042,0.654358853,-0.139195727,-0.055140048,-0.222932051,-0.039303406,-0.017445884,-0.001541078,-0.057662729,0.105000017,-0.119804262,-0.033341122,0.016234985,0.040841189,0.040230225,-0.167962773,0.150980454,0.238612609,0.295536786,-0.032604967,0.087936556,0.105844684,-0.002009625,-0.071404689,-0.008417793,0.079924454,0.043215945,0.012496629,0.818157231,0.604476496,1.028602278,2.183460561
0.782721042,-0.139195727,0.801560141,0.732722199,-0.222932051,0.038254374,-0.291251705,-0.017445884,-0.001541078,-0.001915514,-0.002009625,-0.033341122,0.040230225,-0.167962773,0.004436096,-0.032604967,0.105844684,-0.237653887,0.043523664,0.150980454,0.238612609,0.016234985,-0.057662729,-0.092980025,0.041929776,-0.055140048,-0.062204288,0.043215945,-0.008417793,-0.071404689,1.028602278,0.818157231,1.232171141,2.074944233
0.801560141,-0.222932051,0.787727644,0.782721042,-0.291251705,0.074584961,-0.339042289,-0.001541078,-0.001915514,0.004208271,0.041929776,-0.167962773,0.105844684,-0.237653887,-0.023216668,0.016234985,-0.092980025,-0.206125036,-0.070259042,0.043523664,0.150980454,0.004436096,-0.002009625,-0.060822526,-0.047103192,0.038254374,-0.104512159,-0.008417793,-0.062204288,-0.055140048,1.232171141,1.028602278,1.4253105,2.043887386
0.787727644,-0.291251705,0.741093292,0.801560141,-0.339042289,0.005092845,-0.36268655,-0.001915514,0.004208271,0.029763965,-0.047103192,-0.237653887,-0.092980025,-0.206125036,0.033173745,0.004436096,-0.060822526,-0.081408402,-0.175963821,-0.070259042,0.043523664,-0.023216668,0.041929776,0.120158146,0.032546163,0.074584961,-0.124232198,-0.062204288,-0.104512159,0.038254374,1.4253105,1.232171141,1.604627025,1.932416464
0.741093292,-0.339042289,0.662946198,0.787727644,-0.36268655,-0.065918048,-0.360331882,0.004208271,0.029763965,0.047647502,0.032546163,-0.206125036,-0.060822526,-0.081408402,-0.02910988,-0.023216668,0.120158146,0.084696171,-0.26012043,-0.175963821,-0.070259042,0.033173745,-0.047103192,0.001588761,-0.012694957,0.005092845,-0.115512599,-0.104512159,-0.124232198,0.074584961,1.604627025,1.4253105,1.766957411,2.155464489
0.662946198,-0.36268655,0.555969049,0.741093292,-0.360331882,-0.04091455,-0.332027373,0.029763965,0.047647502,0.019956415,-0.012694957,-0.081408402,0.120158146,0.084696171,0.010088036,0.033173745,0.001588761,0.218551371,-0.311922455,-0.26012043,-0.175963821,-0.02910988,0.032546163,-0.114626389,-0.011359743,-0.065918048,-0.079197618,-0.124232198,-0.115512599,0.005092845,1.766957411,1.604627025,1.909434052,2.078236809
0.555969049,-0.360331882,0.424148554,0.662946198,-0.332027373,0.03522964,-0.279718982,0.047647502,0.019956415,-0.045695477,-0.011359743,0.084696171,0.001588761,0.218551371,0.019231018,-0.02910988,-0.114626389,0.258587281,-0.324624737,-0.311922455,-0.26012043,0.010088036,-0.012694957,0.052668822,0.036742683,-0.04091455,-0.022653071,-0.115512599,-0.079197618,-0.065918048,1.909434052,1.766957411,2.029544829,2.000656634
0.424148554,-0.332027373,0.272624907,0.555969049,-0.279718982,0.056339892,-0.207104209,0.019956415,-0.045695477,-0.087324355,0.036742683,0.218551371,-0.114626389,0.258587281,-0.049485212,0.010088036,0.052668822,0.184986987,-0.296425748,-0.324624737,-0.311922455,0.019231018,-0.011359743,0.080598397,-0.046392873,0.03522964,0.041940791,-0.079197618,-0.022653071,-0.04091455,2.029544829,1.909434052,2.125185657,2.04935734
0.272624907,-0.279718982,0.107486004,0.424148554,-0.207104209,0.004086287,-0.119358144,-0.045695477,-0.087324355,-0.050191071,-0.046392873,0.258587281,0.052668822,0.184986987,0.069858405,0.019231018,0.080598397,0.030150273,-0.230718725,-0.296425748,-0.324624737,-0.049485212,0.036742683,-0.086797132,0.02427846,0.056339892,0.10038847,-0.022653071,0.041940791,0.03522964,2.125185657,2.029544829,2.19470456,1.880344098
0.107486004,-0.207104209,-0.06448515,0.272624907,-0.119358144,-0.047382969,-0.022752224,-0.087324355,-0.050191071,0.045373608,0.02427846,0.184986987,0.080598397,0.030150273,-0.072506304,-0.049485212,-0.086797132,-0.135967854,-0.135676859,-0.230718725,-0.296425748,0.069858405,-0.046392873,-0.029658193,0.018844233,0.004086287,0.139691903,0.041940791,0.10038847,0.056339892,2.19470456,2.125185657,2.236936272,1.815091881
-0.06448515,-0.119358144,-0.236099063,0.107486004,-0.022752224,-0.037155679,0.075805232,-0.050191071,0.045373608,0.11158102,0.018844233,0.030150273,-0.086797132,-0.135967854,0.056093301,0.069858405,-0.029658193,-0.238923834,-0.023224071,-0.135676859,-0.230718725,-0.072506304,0.02427846,0.092178505,-0.046949183,-0.047382969,0.15093171,0.10038847,0.139691903,0.004086287,2.236936272,2.19470456,2.251226549,1.685693243
-0.236099063,-0.022752224,-0.40007173,-0.06448515,0.075805232,0.01927146,0.169272216,0.045373608,0.11158102,0.078429908,-0.046949183,-0.135967854,-0.029658193,-0.238923834,-0.026533591,-0.072506304,0.092178505,-0.234965264,0.092477319,-0.023224071,-0.135676859,0.056093301,0.018844233,-0.022650612,0.034379191,-0.037155679,0.131182289,0.139691903,0.15093171,-0.047382969,2.251226549,2.236936272,2.237445624,1.412461192
-0.40007173,0.075805232,-0.549345955,-0.236099063,0.169272216,0.05334092,0.25098267,0.11158102,0.078429908,-0.030502211,0.034379191,-0.238923834,0.092178505,-0.234965264,-0.005665903,0.056093301,-0.022650612,-0.130762034,0.196827958,0.092477319,-0.023224071,-0.026533591,-0.046949183,-0.067833925,0.003549981,0.01927146,0.084074642,0.15093171,0.131182289,-0.037155679,2.237445624,2.251226549,2.195990492,0.780198659
-0.549345955,0.169272216,-0.677407381,-0.40007173,0.25098267,0.016739524,0.31512531,0.078429908,-0.030502211,-0.115206718,0.003549981,-0.234965264,-0.022650612,-0.130762034,0.030264633,-0.026533591,-0.067833925,0.021916531,0.276650243,0.196827958,0.092477319,-0.005665903,0.034379191,0.059587469,-0.025028599,0.05334092,0.018940362,0.131182289,0.084074642,0.01927146,2.195990492,2.237445624,2.127775967,0.378716945
-0.677407381,0.25098267,-0.778580577,-0.549345955,0.31512531,-0.049747335,0.357157128,-0.030502211,-0.115206718,-0.096143715,-0.025028599,-0.130762034,-0.067833925,0.021916531,-0.041902844,-0.005665903,0.059587469,0.153134934,0.32186545,0.276650243,0.196827958,0.030264633,0.003549981,0.021827716,0.009736526,0.016739524,-0.051217885,0.084074642,0.018940362,0.05334092,2.127775967,2.195990492,2.034214701,0.055185011
-0.778580577,0.31512531,-0.848291257,-0.677407381,0.357157128,-0.048705264,0.374122281,-0.115206718,-0.096143715,0.007634204,0.009736526,0.021916531,0.059587469,0.153134934,0.042110196,0.030264633,0.021827716,0.208808764,0.326773818,0.32186545,0.276650243,-0.041902844,-0.025028599,-0.06755123,0.015452612,-0.049747335,-0.112448863,0.018940362,-0.051217885,0.016739524,2.034214701,2.127775967,1.91718662,0.270024309
-0.848291257,0.357157128,-0.883282102,-0.778580577,0.374122281,0.031094697,0.364854404,-0.096143715,0.007634204,0.098730832,0.015452612,0.153134934,0.021827716,0.208808764,-0.037770414,-0.041902844,-0.06755123,0.174226869,0.290773767,0.326773818,0.32186545,0.042110196,0.009736526,0.028717446,-0.007976693,-0.048705264,-0.152674035,-0.051217885,-0.112448863,-0.049747335,1.91718662,2.034214701,1.778998473,-0.174671137
-0.883282102,0.374122281,-0.881771647,-0.848291257,0.364854404,0.069099085,0.330049079,0.007634204,0.098730832,0.097323017,-0.007976693,0.208808764,-0.06755123,0.174226869,0.0370386,0.042110196,0.028717446,0.076043508,0.218429216,0.290773767,0.326773818,-0.037770414,0.015452612,0.042474232,-0.034524553,0.031094697,-0.164033756,-0.112448863,-0.152674035,-0.048705264,1.778998473,1.91718662,1.622334411,0.051997541
-0.881771647,0.364854404,-0.843548229,-0.883282102,0.330049079,-0.005986132,0.272202789,0.098730832,0.097323017,0.014300396,-0.034524553,0.174226869,0.028717446,0.076043508,-0.045008749,-0.037770414,0.042474232,-0.036063723,0.118878244,0.218429216,0.290773767,0.0370386,-0.007976693,-0.062390607,0.061936533,0.069099085,-0.14432059,-0.152674035,-0.164033756,0.031094697,1.622334411,1.778998473,1.450198727,-0.129945499
-0.843548229,0.330049079,-0.769993939,-0.881771647,0.272202789,-0.077064349,0.195424287,0.097323017,0.014300396,-0.068111768,0.061936533,0.076043508,0.042474232,-0.036063723,0.061363113,0.0370386,-0.062390607,-0.116096507,0.00466128,0.118878244,0.218429216,-0.045008749,-0.034524553,0.005505504,-0.025549995,-0.005986132,-0.097272715,-0.164033756,-0.14432059,0.069099085,1.450198727,1.622334411,1.265852033,-0.160662828
-0.769993939,0.272202789,-0.664036733,-0.843548229,0.195424287,-0.018425571,0.105133382,0.014300396,-0.068111768,-0.080594548,-0.025549995,-0.036063723,-0.062390607,-0.116096507,-0.080943951,-0.045008749,0.005505504,-0.141631365,-0.109878686,0.00466128,0.118878244,0.061363113,0.061936533,0.063366654,-0.058811649,-0.077064349,-0.031734871,-0.14432059,-0.097272715,-0.005986132,1.265852033,1.450198727,1.07274235,0.084326131
-0.664036733,0.195424287,-0.530032215,-0.769993939,0.105133382,0.076432593,0.007669907,-0.068111768,-0.080594548,-0.027151651,-0.058811649,-0.116096507,0.005505504,-0.141631365,0.096552627,0.061363113,0.063366654,-0.117559277,-0.210417132,-0.109878686,0.00466128,-0.080943951,-0.025549995,-0.054689398,0.114690148,-0.018425571,0.040096068,-0.097272715,-0.031734871,-0.077064349,1.07274235,1.265852033,0.874432638,-0.022912216
-0.530032215,0.105133382,-0.373579878,-0.664036733,0.007669907,0.040018483,-0.090158312,-0.080594548,-0.027151651,0.032685565,0.114690148,-0.141631365,0.063366654,-0.117559277,-0.102287097,-0.080943951,-0.054689398,-0.065046446,-0.284456359,-0.210417132,-0.109878686,0.096552627,-0.058811649,-0.030526711,-0.080821692,0.076432593,0.104974908,-0.031734871,0.040096068,-0.018425571,0.874432638,1.07274235,0.674526402,-0.280633805
-0.373579878,0.007669907,-0.201281743,-0.530032215,-0.090158312,-0.070750985,-0.181555829,-0.027151651,0.032685565,0.049699416,-0.080821692,-0.117559277,-0.054689398,-0.065046446,0.095815957,0.096552627,-0.030526711,-0.005725887,-0.322890545,-0.284456359,-0.210417132,-0.102287097,0.114690148,0.082291993,-0.021223621,0.040018483,0.151025741,0.040096068,0.104974908,0.076432593,0.674526402,0.874432638,0.476593044,-0.026624874
-0.201281743,-0.090158312,-0.020454073,-0.373579878,-0.181555829,-0.060816819,-0.260214134,0.032685565,0.049699416,0.02623775,-0.021223621,-0.065046446,-0.030526711,-0.005725887,-0.078858766,-0.102287097,0.082291993,0.047709947,-0.321129817,-0.322890545,-0.284456359,0.095815957,-0.080821692,-0.021465442,0.105102681,-0.070750985,0.169848577,0.104974908,0.151025741,0.040018483,0.476593044,0.674526402,0.284094597,0.048570326
-0.020454073,-0.181555829,0.161194869,-0.201281743,-0.260214134,0.059067038,-0.320747195,0.049699416,0.02623775,-0.002139012,0.105102681,-0.005725887,0.082291993,0.047709947,0.056117628,0.095815957,-0.021465442,0.089904476,-0.279643867,-0.321129817,-0.322890545,-0.078858766,-0.021223621,-0.075946926,-0.106753897,-0.060816819,0.157968584,0.151025741,0.169848577,-0.070750985,0.284094597,0.476593044,0.100315474,0.057914965
0.161194869,-0.260214134,0.335906371,-0.020454073,-0.320747195,0.081921956,-0.359058058,0.02623775,-0.002139012,-0.012230091,-0.106753897,0.047709947,-0.021465442,0.089904476,-0.033452859,-0.078858766,-0.075946926,0.114857263,-0.203861226,-0.279643867,-0.321129817,0.056117628,0.105102681,0.070030431,0.044508618,0.059067038,0.117406971,0.169848577,0.157968584,-0.060816819,0.100315474,0.284094597,-0.071703245,-0.17413843
0.335906371,-0.320747195,0.496216471,0.161194869,-0.359058058,-0.03643148,-0.372611875,-0.002139012,-0.012230091,-0.011670739,0.044508618,0.089904476,-0.075946926,0.114857263,0.016109956,0.056117628,0.070030431,0.111270164,-0.10344337,-0.203861226,-0.279643867,-0.033452859,-0.106753897,0.038824773,0.012745974,0.081921956,0.055301482,0.157968584,0.117406971,0.059067038,-0.071703245,0.100315474,-0.229223572,0.299421124
0.496216471,-0.359058058,0.635288891,0.335906371,-0.372611875,-0.098254969,-0.360597639,-0.012230091,-0.011670739,-0.016398133,0.012745974,0.114857263,0.070030431,0.111270164,-0.007501439,-0.033452859,0.038824773,0.067909183,0.008967551,-0.10344337,-0.203861226,0.016109956,0.044508618,-0.095861453,-0.026977823,-0.03643148,-0.017344822,0.117406971,0.055301482,0.081921956,-0.229223572,-0.071703245,-0.369863153,0.368572498
